0,0.25,-0.0991565,0.200844,-43.707, -0.114554
0,0.25,-0.0983067,0.201693,-43.3379, 0.209011
0,0.25,-0.0982857,0.201714,-43.3287, 0.209911
0,0.25,-0.0983191,0.201681,-43.3433, -0.153538
0,0.25,-0.0990432,0.200957,-43.6578, 0.151946
0,0.25,-0.091223,0.208777,-40.2604, 0.541682
0,0.25,-0.0903706,0.209629,-39.8901, 0.571737
0,0.25,-0.0831912,0.216809,-36.7711, 0.799635
0,0.25,-0.0458362,0.254164,-20.5426, 1.57338
0,0.25,-0.0936015,0.206399,-41.2937, 0.448619
0,0.25,-0.0932073,0.206793,-41.1225, 0.464547
0,0.25,-0.0890469,0.210953,-39.3151, 0.618097
0,0.25,-0.0687296,0.23127,-30.4884, 1.1564
0,0.25,-0.0688075,0.231192,-30.5222, 1.15251
0,0.25,-0.0848416,0.215158,-37.4881, 0.751537
0,0.25,-0.0493337,0.250666,-22.062, 1.52188
0,0.25,-0.0481935,0.251807,-21.5667, 1.52804
0,0.25,-0.035799,0.264201,-16.182, 1.70611
0,0.25,0.00904407,0.309044,3.29961, 2.13563
0,0.25,0.00879575,0.308796,3.19173, 2.13546
0,0.25,-0.0465326,0.253467,-20.8451, 1.55404
0,0.25,0.0557221,0.355722,23.5784, 2.38817
0,0.25,0.05719,0.35719,24.2161, 2.33451
0,0.25,0.0818283,0.381828,34.92, 2.35227
0,0.25,0.154426,0.454426,66.4595, 2.12141
0,0.25,0.154388,0.454388,66.4428, 2.13094
0,0.25,0.0167877,0.316788,6.66376, 2.18484
0,0.25,0.0936429,0.393643,40.0527, 2.34131
0,0.25,0.199151,0.499151,85.8895, 1.85716
0,0.25,0.196939,0.496939,84.9285, 1.81171
0,0.25,0.214887,0.514887,92.726, 1.62371
0,0.25,0.256735,0.556735,110.906, 1.01133
0,0.25,0.257106,0.557106,111.068, 1.00758
0,0.25,0.167805,0.467805,72.2716, 2.04574
0,0.25,0.226926,0.526926,97.9561, 1.4794
0,0.25,0.278242,0.578242,120.25, 0.597344
0,0.25,0.2742,0.5742,118.494, 0.585236
0,0.25,0.279188,0.579188,120.661, 0.378425
0,0.25,0.281336,0.581336,121.594, -0.239773
0,0.25,0.281427,0.581427,121.634, -0.242075
0,0.25,0.26549,0.56549,114.71, 0.826653
0,0.25,0.282107,0.582107,121.929, 0.174256
0,0.25,0.276245,0.576245,119.383, -0.659986
0,0.25,0.271798,0.571798,117.451, -0.660981
0,0.25,0.263638,0.563638,113.905, -0.869135
0,0.25,0.225807,0.525807,97.47, -1.49623
0,0.25,0.27732,0.57732,119.849, -0.573028
0,0.25,0.27453,0.57453,118.637, -0.573304
0,0.25,0.268985,0.568985,116.228, -0.738597
0,0.25,0.24391,0.54391,105.335, -1.23981
0,0.25,0.24392,0.54392,105.339, -1.23894
0,0.25,0.277158,0.577158,119.779, -0.473998
0,0.25,0.250433,0.550433,108.169, -1.13091
